"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"40318.28694";"Absolute load value";"31.7647058823529";"%";"40.9687056";"29.0912631";
"40318.40694";"Fuel/Air commanded equivalence ratio";"14.63112084";"";"40.9687056";"29.0912631";
"40318.54794";"Relative throttle position";"3";"%";"40.9687056";"29.0912631";
"40318.74294";"Ambient air temperature";"8";"℃";"40.9687056";"29.0912631";
"40318.86194";"Absolute pedal position E";"14";"%";"40.9687056";"29.0912631";
"40318.98094";"Commanded throttle actuator";"3";"%";"40.9687056";"29.0912631";
"40319.36094";"Long term secondary oxygen sensor trim Bank 1";"0";"%";"40.9687056";"29.0912631";
"40319.50994";"Absolute throttle position B";"14";"%";"40.9687056";"29.0912631";
"40319.65894";"Absolute pedal position D";"14";"%";"40.9687056";"29.0912631";
"40319.70894";"OBD Module Voltage";"14.4";"V";"40.9687056";"29.0912631";
"40320.32694";"Calculated engine load value";"36.8627450980392";"%";"40.9687056";"29.0912631";
"40320.53094";"Short term fuel % trim - Bank 1";"6.25";"%";"40.9687056";"29.0912631";
"40320.69694";"Long term fuel % trim - Bank 1";"-7.03125";"%";"40.9687056";"29.0912631";
"40320.82094";"Calculated boost";"-6.57383547517725";"psi";"40.9687056";"29.0912631";
"40320.82094";"Intake manifold absolute pressure";"8.122113328392";"psi";"40.9687056";"29.0912631";
"40320.95794";"Calculated instant fuel rate";"1.19501495673278";"L/h";"40.9687056";"29.0912631";
"40320.95794";"Engine RPM";"567";"rpm";"40.9687056";"29.0912631";
"40320.95794";"Engine RPM x1000";"0.6";"rpm";"40.9687056";"29.0912631";
"40320.95794";"Fuel used";"0.00655370059893224";"L";"40.9687056";"29.0912631";
"40320.95794";"Fuel used (total)";"50.6208430597184";"L";"40.9687056";"29.0912631";
"40320.95794";"Fuel used price";"0.00661923760492157";"$";"40.9687056";"29.0912631";
"40320.95794";"Fuel used price (total)";"51.12";"$";"40.9687056";"29.0912631";
"40320.95794";"Instant engine power (based on fuel consumption)";"4.67513500657729";"hp";"40.9687056";"29.0912631";
"40321.10394";"Average speed";"10.1989988154099";"km/h";"40.9687056";"29.0912631";
"40321.10394";"Calculated instant fuel consumption";"23.9002991346555";"L/100km";"40.9687056";"29.0912631";
"40321.10394";"Distance travelled";"0.0313310396388889";"km";"40.9687056";"29.0912631";
"40321.10394";"Distance travelled (total)";"1611.21935237702";"km";"40.9687056";"29.0912631";
"40321.10394";"Vehicle speed";"5";"km/h";"40.9687056";"29.0912631";
"40321.27694";"Timing advance";"5";"°";"40.9687056";"29.0912631";
"40321.40794";"Intake air temperature";"10";"℃";"40.9687056";"29.0912631";
"40321.52994";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"40.9687056";"29.0912631";
"40321.52994";"Throttle position";"15.6862745098039";"%";"40.9687056";"29.0912631";
"40321.68794";"Oxygen sensor 1 Bank 1 Short term fuel trim";"0";"%";"40.9687056";"29.0912631";
"40321.68794";"Oxygen sensor 1 Bank 1 Voltage";"0.98";"V";"40.9687056";"29.0912631";
"40321.86894";"Oxygen sensor 2 Bank 1 Short term fuel trim";"-100";"%";"40.9687056";"29.0912631";
"40321.86894";"Oxygen sensor 2 Bank 1 Voltage";"0";"V";"40.9687056";"29.0912631";
"40322.30294";"Distance traveled with MIL on";"0";"km";"40.9687056";"29.0912631";
"40322.46094";"Commanded evaporative purge";"0";"%";"40.9687056";"29.0912631";
"40322.63594";"# warm-ups since codes cleared";"0";"";"40.9687056";"29.0912631";
"40322.78894";"Distance traveled since codes cleared";"32387";"km";"40.9687056";"29.0912631";
"40322.92394";"Catalyst temperature Bank 1 Sensor 1";"444";"℃";"40.9687056";"29.0912631";
"40323.07894";"Catalyst temperature Bank 1 Sensor 2";"130";"℃";"40.9687056";"29.0912631";
"40323.45894";"Control module voltage";"14.4";"V";"40.9687056";"29.0912631";
"40323.67594";"Absolute load value";"52.9411764705882";"%";"40.9687056";"29.0912631";
"40323.90294";"Fuel/Air commanded equivalence ratio";"14.63112084";"";"40.9687056";"29.0912631";
"40323.90394";"Speed (GPS)";"9.44265632629395";"km/h";"40.9687056";"29.0912631";
"40323.90494";"Altitude (GPS)";"0.489091360194777";"m";"40.9687056";"29.0912631";
"40323.91994";"Altitude (GPS)";"0.489091360194777";"m";"40.9687056";"29.0912631";
"40323.91994";"Average speed (GPS)";"9.44265632629395";"km/h";"40.9687056";"29.0912631";
"40323.91994";"Speed (GPS)";"9.44265632629395";"km/h";"40.9687056";"29.0912631";
"40324.11594";"Relative throttle position";"5";"%";"40.9687056";"29.0912631";
"40324.28794";"Ambient air temperature";"8";"℃";"40.9687056";"29.0912631";
"40324.39894";"Average speed (GPS)";"0.288864375599237";"km/h";"40.9687056";"29.0912631";
"40324.39894";"Speed (GPS)";"0";"km/h";"40.9687056";"29.0912631";
"40324.40094";"Altitude (GPS)";"0";"m";"40.9687056";"29.0912631";
"40324.51594";"Absolute pedal position E";"14";"%";"40.9687056";"29.0912631";
"40324.72394";"Commanded throttle actuator";"5";"%";"40.9687056";"29.0912631";
"40324.85394";"Average speed (GPS)";"3.5778489954185";"km/h";"40.9687056";"29.0912631";
"40324.85394";"Speed (GPS)";"7.15513157844543";"km/h";"40.9687056";"29.0912631";
"40324.85494";"Altitude (GPS)";"98.9519196745751";"m";"40.9687056";"29.0912631";
"40324.85794";"Average speed (GPS)";"3.59446179185722";"km/h";"40.9687056";"29.0912631";
"40324.85794";"Speed (GPS)";"7.15513157844543";"km/h";"40.9687056";"29.0912631";
"40324.85994";"Altitude (GPS)";"98.9519196745751";"m";"40.9687056";"29.0912631";
"40324.88494";"Average speed (GPS)";"3.49631892745952";"km/h";"40.9687056";"29.0912631";
"40324.88494";"Speed (GPS)";"0";"km/h";"40.9687056";"29.0912631";
"40324.88794";"Altitude (GPS)";"0";"m";"40.9687056";"29.0912631";
"40325.20994";"Long term secondary oxygen sensor trim Bank 1";"0";"%";"40.9687056";"29.0912631";
"40325.39994";"Absolute throttle position B";"15";"%";"40.9687056";"29.0912631";
"40325.64294";"Absolute pedal position D";"14";"%";"40.9687056";"29.0912631";
"40325.74294";"OBD Module Voltage";"13.5";"V";"40.9687056";"29.0912631";
"40325.85194";"Altitude (GPS)";"158.175528234669";"m";"40.9687056";"29.0912631";
"40325.85194";"Average speed (GPS)";"2.1660281315494";"km/h";"40.9687056";"29.0912631";
"40325.85194";"Speed (GPS)";"0.816487115621567";"km/h";"40.9687056";"29.0912631";
"40325.86094";"Altitude (GPS)";"158.175528234669";"m";"40.9687056";"29.0912631";
"40325.86094";"Average speed (GPS)";"2.15981441116711";"km/h";"40.9687056";"29.0912631";
"40325.86094";"Speed (GPS)";"0.816487115621567";"km/h";"40.9687056";"29.0912631";
"40326.21794";"Calculated engine load value";"40.7843137254902";"%";"40.9687056";"29.0912631";
"40326.39594";"Engine coolant temperature";"23";"℃";"40.9687056";"29.0912631";
"40326.52594";"Short term fuel % trim - Bank 1";"37.5";"%";"40.9687056";"29.0912631";
"40326.68094";"Long term fuel % trim - Bank 1";"-12.5";"%";"40.9687056";"29.0912631";
"40326.86794";"Calculated boost";"-7.58909964122779";"psi";"40.9687056";"29.0912631";
"40326.86794";"Intake manifold absolute pressure";"7.106849162343";"psi";"40.9687056";"29.0912631";
"40326.88394";"Average speed (GPS)";"1.92894277139562";"km/h";"40.9687056";"29.0912631";
"40326.88394";"Speed (GPS)";"1.48758616447449";"km/h";"40.9687056";"29.0912631";
"40326.88894";"Altitude (GPS)";"172.473273231472";"m";"40.9687056";"29.0912631";
"40326.90894";"Average speed (GPS)";"1.92524287878796";"km/h";"40.96808626521";"29.0904519675062";
"40326.90894";"Speed (GPS)";"1.48758616447449";"km/h";"40.96808626521";"29.0904519675062";
"40326.90994";"Altitude (GPS)";"172.473273231472";"m";"40.96808626521";"29.0904519675062";
"40326.90994";"Average speed (GPS)";"1.925187104877";"km/h";"40.96808626521";"29.0904519675062";
"40326.90994";"Speed (GPS)";"1.48758616447449";"km/h";"40.96808626521";"29.0904519675062";
"40326.91094";"Altitude (GPS)";"172.473273231472";"m";"40.96808626521";"29.0904519675062";
"40327.00194";"Average speed (GPS)";"1.86762456207962";"km/h";"40.96808626521";"29.0904519675062";
"40327.00194";"Speed (GPS)";"0";"km/h";"40.96808626521";"29.0904519675062";
"40327.00294";"Altitude (GPS)";"0";"m";"40.96808626521";"29.0904519675062";
"40327.07594";"Engine RPM";"1059";"rpm";"40.96808626521";"29.0904519675062";
"40327.07594";"Engine RPM x1000";"1.1";"rpm";"40.96808626521";"29.0904519675062";
"40327.20194";"Average speed";"9.41747385352472";"km/h";"40.96808626521";"29.0904519675062";
"40327.20194";"Calculated instant fuel consumption";"14.9376869591597";"L/100km";"40.96808626521";"29.0904519675062";
"40327.20194";"Distance travelled";"0.0448808525277778";"km";"40.96808626521";"29.0904519675062";
"40327.20194";"Distance travelled (total)";"1611.2329021899";"km";"40.96808626521";"29.0904519675062";
"40327.20194";"Vehicle speed";"8";"km/h";"40.96808626521";"29.0904519675062";
"40327.36194";"Timing advance";"11";"°";"40.96808626521";"29.0904519675062";
"40327.53194";"Intake air temperature";"10";"℃";"40.96808626521";"29.0904519675062";
"40327.68494";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"40.96808626521";"29.0904519675062";
"40327.68494";"Throttle position";"15.2941176470588";"%";"40.96808626521";"29.0904519675062";
"40327.83994";"Oxygen sensor 1 Bank 1 Short term fuel trim";"39.0625";"%";"40.96808626521";"29.0904519675062";
"40327.83994";"Oxygen sensor 1 Bank 1 Voltage";"0.065";"V";"40.96808626521";"29.0904519675062";
"40327.91894";"Average speed (GPS)";"1.44109123712572";"km/h";"40.96808626521";"29.0904519675062";
"40327.91894";"Speed (GPS)";"0";"km/h";"40.96808626521";"29.0904519675062";
"40327.92094";"Altitude (GPS)";"183.67402087937";"m";"40.96808626521";"29.0904519675062";
"40327.92494";"Average speed (GPS)";"1.43918282890661";"km/h";"40.96808626521";"29.0904519675062";
"40327.92494";"Speed (GPS)";"0";"km/h";"40.96808626521";"29.0904519675062";
"40327.92694";"Altitude (GPS)";"183.67402087937";"m";"40.96808626521";"29.0904519675062";
"40327.94294";"Altitude (GPS)";"0";"m";"40.96808626521";"29.0904519675062";
"40327.94294";"Average speed (GPS)";"1.4326959059036";"km/h";"40.96808626521";"29.0904519675062";
"40327.94294";"Speed (GPS)";"0";"km/h";"40.96808626521";"29.0904519675062";
"40328.25694";"Oxygen sensor 2 Bank 1 Short term fuel trim";"0";"%";"40.96808626521";"29.0904519675062";
"40328.25694";"Oxygen sensor 2 Bank 1 Voltage";"0.01";"V";"40.96808626521";"29.0904519675062";
"40328.70294";"Distance traveled with MIL on";"0";"km";"40.96808626521";"29.0904519675062";
"40328.83594";"Commanded evaporative purge";"0";"%";"40.96808626521";"29.0904519675062";
"40329.03994";"# warm-ups since codes cleared";"0";"";"40.96808626521";"29.0904519675062";
"40329.17194";"Distance traveled since codes cleared";"32387";"km";"40.96808626521";"29.0904519675062";
"40329.32494";"Catalyst temperature Bank 1 Sensor 1";"479";"℃";"40.96808626521";"29.0904519675062";
"40329.50794";"Catalyst temperature Bank 1 Sensor 2";"147";"℃";"40.96808626521";"29.0904519675062";
"40329.79994";"Control module voltage";"14.3";"V";"40.96808626521";"29.0904519675062";
"40329.93294";"Absolute load value";"47.0588235294118";"%";"40.96808626521";"29.0904519675062";
"40330.06394";"Fuel/Air commanded equivalence ratio";"14.63112084";"";"40.96808626521";"29.0904519675062";
"40330.22094";"Relative throttle position";"5";"%";"40.96808626521";"29.0904519675062";
"40330.35294";"Ambient air temperature";"8";"℃";"40.96808626521";"29.0904519675062";
"40330.47294";"Absolute pedal position E";"16";"%";"40.96808626521";"29.0904519675062";
"40330.62594";"Commanded throttle actuator";"6";"%";"40.96808626521";"29.0904519675062";
"40330.95294";"Long term secondary oxygen sensor trim Bank 1";"0";"%";"40.96808626521";"29.0904519675062";
"40331.10494";"Absolute throttle position B";"16";"%";"40.96808626521";"29.0904519675062";
"40331.25694";"Absolute pedal position D";"14";"%";"40.96808626521";"29.0904519675062";
"40331.30394";"OBD Module Voltage";"14.5";"V";"40.96808626521";"29.0904519675062";
"40331.72894";"Calculated engine load value";"51.7647058823529";"%";"40.96808626521";"29.0904519675062";
"40331.85694";"Short term fuel % trim - Bank 1";"-3.90625";"%";"40.96808626521";"29.0904519675062";
"40332.04794";"Long term fuel % trim - Bank 1";"-12.5";"%";"40.96808626521";"29.0904519675062";
"40332.23894";"Calculated boost";"-7.29902416521335";"psi";"40.96808626521";"29.0904519675062";
"40332.23894";"Intake manifold absolute pressure";"7.396924638357";"psi";"40.96808626521";"29.0904519675062";
"40332.39094";"Calculated instant fuel rate";"1.69869614739651";"L/h";"40.96808626521";"29.0904519675062";
"40332.39094";"Engine RPM";"885";"rpm";"40.96808626521";"29.0904519675062";
"40332.39094";"Engine RPM x1000";"0.9";"rpm";"40.96808626521";"29.0904519675062";
"40332.39094";"Fuel used";"0.0119484255805266";"L";"40.96808626521";"29.0904519675062";
"40332.39094";"Fuel used (total)";"50.6262377847";"L";"40.96808626521";"29.0904519675062";
"40332.39094";"Fuel used price";"0.0120679098363318";"$";"40.96808626521";"29.0904519675062";
"40332.39094";"Fuel used price (total)";"51.12";"$";"40.96808626521";"29.0904519675062";
"40332.39094";"Instant engine power (based on fuel consumption)";"6.64563550396403";"hp";"40.96808626521";"29.0904519675062";
"40332.51794";"Average speed";"10.0284309018583";"km/h";"40.96808626521";"29.0904519675062";
"40332.51794";"Calculated instant fuel consumption";"14.1558012283042";"L/100km";"40.96808626521";"29.0904519675062";
"40332.51794";"Distance travelled";"0.0626025428611111";"km";"40.96808626521";"29.0904519675062";
"40332.51794";"Distance travelled (total)";"1611.25062388024";"km";"40.96808626521";"29.0904519675062";
"40332.51794";"Vehicle speed";"12";"km/h";"40.96808626521";"29.0904519675062";
"40332.64094";"Timing advance";"-9";"°";"40.96808626521";"29.0904519675062";
"40332.79294";"Intake air temperature";"10";"℃";"40.96808626521";"29.0904519675062";
"40332.94494";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"40.96808626521";"29.0904519675062";
"40332.94494";"Throttle position";"14.9019607843137";"%";"40.96808626521";"29.0904519675062";
"40333.10094";"Oxygen sensor 1 Bank 1 Short term fuel trim";"21.875";"%";"40.96808626521";"29.0904519675062";
"40333.10094";"Oxygen sensor 1 Bank 1 Voltage";"0.015";"V";"40.96808626521";"29.0904519675062";
"40333.25294";"Oxygen sensor 2 Bank 1 Short term fuel trim";"0";"%";"40.96808626521";"29.0904519675062";
"40333.25294";"Oxygen sensor 2 Bank 1 Voltage";"0.015";"V";"40.96808626521";"29.0904519675062";
"40333.65694";"Distance traveled with MIL on";"0";"km";"40.9687056";"29.0912631";
"40333.80894";"Commanded evaporative purge";"0";"%";"40.9687056";"29.0912631";
"40333.95994";"# warm-ups since codes cleared";"0";"";"40.9687056";"29.0912631";
"40334.08494";"Distance traveled since codes cleared";"32387";"km";"40.9687056";"29.0912631";
"40334.23594";"Catalyst temperature Bank 1 Sensor 1";"499";"℃";"40.9687056";"29.0912631";
"40334.38594";"Catalyst temperature Bank 1 Sensor 2";"159";"℃";"40.9687056";"29.0912631";
"40334.67694";"Control module voltage";"14.3";"V";"40.9687056";"29.0912631";
"40334.79494";"Absolute load value";"34.1176470588235";"%";"40.9687056";"29.0912631";
"40334.94794";"Fuel/Air commanded equivalence ratio";"14.63112084";"";"40.9687056";"29.0912631";
"40335.10394";"Relative throttle position";"4";"%";"40.9687056";"29.0912631";
"40335.25594";"Ambient air temperature";"8";"℃";"40.9687056";"29.0912631";
"40335.40694";"Absolute pedal position E";"14";"%";"40.9687056";"29.0912631";
"40335.53694";"Commanded throttle actuator";"3";"%";"40.9687056";"29.0912631";
"40335.84194";"Long term secondary oxygen sensor trim Bank 1";"0";"%";"40.9687056";"29.0912631";
"40336.04894";"Absolute throttle position B";"14";"%";"40.9687056";"29.0912631";
"40336.20794";"Absolute pedal position D";"14";"%";"40.9687056";"29.0912631";
"40336.26094";"OBD Module Voltage";"14.5";"V";"40.9687056";"29.0912631";
"40336.70294";"Calculated engine load value";"31.7647058823529";"%";"40.9687056";"29.0912631";
"40336.85694";"Engine coolant temperature";"26";"℃";"40.9687056";"29.0912631";
"40336.97894";"Short term fuel % trim - Bank 1";"10.15625";"%";"40.9687056";"29.0912631";
"40337.10694";"Long term fuel % trim - Bank 1";"-4.6875";"%";"40.9687056";"29.0912631";
"40337.24594";"Calculated boost";"-9.32955249731443";"psi";"40.9687056";"29.0912631";
"40337.24594";"Intake manifold absolute pressure";"5.366396306259";"psi";"40.9687056";"29.0912631";
"40337.37194";"Average fuel consumption";"21.7853562796065";"L/100km";"40.9687056";"29.0912631";
"40337.37194";"Average fuel consumption (total)";"3.14215099722965";"L/100km";"40.9687056";"29.0912631";
"40337.37194";"Average fuel consumption 10 sec";"21.7853562796065";"L/100km";"40.9687056";"29.0912631";
"40337.37194";"Calculated instant fuel rate";"1.22124717595811";"L/h";"40.9687056";"29.0912631";
"40337.37194";"Engine RPM";"877";"rpm";"40.9687056";"29.0912631";
"40337.37194";"Engine RPM x1000";"0.9";"rpm";"40.9687056";"29.0912631";
"40337.37194";"Fuel used";"0.0136381870023864";"L";"40.9687056";"29.0912631";
